Time,Coin,Direction,Confidence,Model,Entry,TP,TP%,SL,SL%,ATR,H4 High,H4 Low
2026-05-23 20:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,275.1400,,,,,4.1022,294.0000,253.7400
2026-05-23 20:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2710,,,,,0.013977,1.3460,1.2120
2026-05-23 20:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00561200,,,,,0.00003654,0.00589200,0.00573300
2026-05-23 20:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.243900,,,,,0.00172726,0.254500,0.245400
2026-05-23 20:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.422400,,,,,0.00946988,0.475600,0.332700
2026-05-23 20:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.088500,,,,,0.00055042,0.090970,0.087770
2026-05-23 20:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.8900,,,,,0.619543,88.0200,85.2600
2026-05-23 20:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3950,,,,,0.065435,10.0310,9.3720
2026-05-23 20:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.102520,,,,,0.00079862,0.106740,0.101810
2026-05-23 20:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.109400,,,,,0.00122698,0.115800,0.108300
2026-05-23 20:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3459,,,,,0.00715191,1.3859,1.3503
2026-05-23 20:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.361390,,,,,0.00078560,0.366360,0.353560
2026-05-23 20:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.8131,,,,,0.026226,2.0950,1.9238
2026-05-23 20:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2075.70,,,,,11.7063,2157.00,2103.51
2026-05-23 20:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,652.6400,,,,,2.8296,664.9500,634.4300
2026-05-23 20:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00361450,,,,,0.00003233,0.00383240,0.00351880
2026-05-23 20:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.090690,,,,,0.00061531,0.093230,0.089740
2026-05-23 20:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.3820,,,,,0.082200,2.3360,1.5790
2026-05-23 20:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.2830,,,,,0.076235,9.5990,8.9320
2026-05-23 20:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0549,,,,,0.012632,1.1641,1.0284
2026-05-23 19:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,272.5900,,,,,4.2582,294.0000,253.7400
2026-05-23 19:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2720,,,,,0.014999,1.3460,1.2120
2026-05-23 19:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00561800,,,,,0.00003949,0.00589200,0.00573300
2026-05-23 19:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.243700,,,,,0.00183812,0.254500,0.245400
2026-05-23 19:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.416300,,,,,0.00895345,0.475600,0.332700
2026-05-23 19:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.088180,,,,,0.00058239,0.090970,0.087770
2026-05-23 19:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.6600,,,,,0.657011,88.0200,85.2600
2026-05-23 19:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3640,,,,,0.070055,10.0310,9.3720
2026-05-23 19:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.102190,,,,,0.00086190,0.106740,0.101810
2026-05-23 19:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.109700,,,,,0.00131421,0.115800,0.108300
2026-05-23 19:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3433,,,,,0.00775887,1.3859,1.3503
2026-05-23 19:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.360940,,,,,0.00082574,0.366360,0.353560
2026-05-23 19:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7938,,,,,0.027066,2.0950,1.9238
2026-05-23 19:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2071.08,,,,,11.8286,2157.00,2103.51
2026-05-23 19:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,651.4000,,,,,3.0515,664.9500,634.4300
2026-05-23 19:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00360270,,,,,0.00003417,0.00383240,0.00351880
2026-05-23 19:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.090400,,,,,0.00066177,0.093230,0.089740
2026-05-23 19:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.3800,,,,,0.085195,2.3360,1.5790
2026-05-23 19:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.2690,,,,,0.082712,9.5990,8.9320
2026-05-23 19:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0489,,,,,0.013485,1.1641,1.0284
2026-05-23 18:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,269.7600,,,,,3.7649,294.0000,253.7400
2026-05-23 18:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2470,,,,,0.011451,1.3460,1.2120
2026-05-23 18:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00559300,,,,,0.00003640,0.00589200,0.00573300
2026-05-23 18:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.242600,,,,,0.00165321,0.254500,0.245400
2026-05-23 18:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.411800,,,,,0.00891552,0.475600,0.332700
2026-05-23 18:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.087730,,,,,0.00053332,0.090970,0.087770
2026-05-23 18:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.2700,,,,,0.619731,88.0200,85.2600
2026-05-23 18:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3150,,,,,0.062587,10.0310,9.3720
2026-05-23 18:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.101340,,,,,0.00077737,0.106740,0.101810
2026-05-23 18:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.108400,,,,,0.00118408,0.115800,0.108300
2026-05-23 18:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3393,,,,,0.00719459,1.3859,1.3503
2026-05-23 18:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.360320,,,,,0.00083268,0.366360,0.353560
2026-05-23 18:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7809,,,,,0.024670,2.0950,1.9238
2026-05-23 18:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2064.79,,,,,10.6341,2157.00,2103.51
2026-05-23 18:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,649.8800,,,,,2.8868,664.9500,634.4300
2026-05-23 18:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00357500,,,,,0.00003028,0.00383240,0.00351880
2026-05-23 18:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.089930,,,,,0.00061774,0.093230,0.089740
2026-05-23 18:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.3220,,,,,0.077020,2.3360,1.5790
2026-05-23 18:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.1450,,,,,0.067325,9.5990,8.9320
2026-05-23 18:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0447,,,,,0.012641,1.1641,1.0284
2026-05-23 17:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,269.7900,,,,,3.8116,294.0000,253.7400
2026-05-23 17:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2470,,,,,0.011951,1.3460,1.2120
2026-05-23 17:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00559900,,,,,0.00003770,0.00589200,0.00573300
2026-05-23 17:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.241900,,,,,0.00184601,0.254500,0.245400
2026-05-23 17:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.409700,,,,,0.00961329,0.475600,0.332700
2026-05-23 17:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.087640,,,,,0.00057793,0.090970,0.087770
2026-05-23 17:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.1400,,,,,0.662663,88.0200,85.2600
2026-05-23 17:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3030,,,,,0.068349,10.0310,9.3720
2026-05-23 17:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.101090,,,,,0.00084015,0.106740,0.101810
2026-05-23 17:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.108400,,,,,0.00125343,0.115800,0.108300
2026-05-23 17:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3372,,,,,0.00768299,1.3859,1.3503
2026-05-23 17:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.360070,,,,,0.00092858,0.366360,0.353560
2026-05-23 17:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7705,,,,,0.026487,2.0950,1.9238
2026-05-23 17:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2058.73,,,,,11.6025,2157.00,2103.51
2026-05-23 17:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,647.4800,,,,,2.9830,664.9500,634.4300
2026-05-23 17:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00356560,,,,,0.00003258,0.00383240,0.00351880
2026-05-23 17:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.089790,,,,,0.00067431,0.093230,0.089740
2026-05-23 17:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.3850,,,,,0.072787,2.3360,1.5790
2026-05-23 17:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.1360,,,,,0.071621,9.5990,8.9320
2026-05-23 17:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0407,,,,,0.013687,1.1641,1.0284
2026-05-23 16:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,272.6800,,,,,3.8224,294.0000,253.7400
2026-05-23 16:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2410,,,,,0.012240,1.3460,1.2120
2026-05-23 16:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00559400,,,,,0.00003951,0.00589200,0.00573300
2026-05-23 16:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.242400,,,,,0.00186745,0.254500,0.245400
2026-05-23 16:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.416000,,,,,0.00994662,0.475600,0.332700
2026-05-23 16:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.087630,,,,,0.00061166,0.090970,0.087770
2026-05-23 16:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.1700,,,,,0.713330,88.0200,85.2600
2026-05-23 16:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3190,,,,,0.069962,10.0310,9.3720
2026-05-23 16:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.100920,,,,,0.00089884,0.106740,0.101810
2026-05-23 16:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.107600,,,,,0.00117857,0.115800,0.108300
2026-05-23 16:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3369,,,,,0.00860345,1.3859,1.3503
2026-05-23 16:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.359160,,,,,0.00097297,0.366360,0.353560
2026-05-23 16:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7670,,,,,0.026310,2.0950,1.9238
2026-05-23 16:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2061.49,,,,,12.3481,2157.00,2103.51
2026-05-23 16:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,648.2700,,,,,3.1642,664.9500,634.4300
2026-05-23 16:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00357410,,,,,0.00003308,0.00383240,0.00351880
2026-05-23 16:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.090300,,,,,0.00069682,0.093230,0.089740
2026-05-23 16:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.2880,,,,,0.059913,2.3360,1.5790
2026-05-23 16:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.1350,,,,,0.073255,9.5990,8.9320
2026-05-23 16:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0405,,,,,0.013146,1.1641,1.0284
2026-05-23 15:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,270.2700,,,,,3.8985,294.0000,253.7400
2026-05-23 15:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2400,,,,,0.012575,1.3460,1.2120
2026-05-23 15:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00561100,,,,,0.00003920,0.00589200,0.00573300
2026-05-23 15:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.242700,,,,,0.00190039,0.254500,0.245400
2026-05-23 15:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.418200,,,,,0.010567,0.475600,0.332700
2026-05-23 15:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.087570,,,,,0.00062925,0.090970,0.087770
2026-05-23 15:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,84.0700,,,,,0.703175,88.0200,85.2600
2026-05-23 15:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.3270,,,,,0.070284,10.0310,9.3720
2026-05-23 15:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.101130,,,,,0.00088327,0.106740,0.101810
2026-05-23 15:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.107200,,,,,0.00120502,0.115800,0.108300
2026-05-23 15:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3387,,,,,0.00841116,1.3859,1.3503
2026-05-23 15:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.359220,,,,,0.00094892,0.366360,0.353560
2026-05-23 15:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7769,,,,,0.026235,2.0950,1.9238
2026-05-23 15:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2062.88,,,,,12.4802,2157.00,2103.51
2026-05-23 15:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,647.8000,,,,,3.2977,664.9500,634.4300
2026-05-23 15:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00356130,,,,,0.00003344,0.00383240,0.00351880
2026-05-23 15:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.090080,,,,,0.00074536,0.093230,0.089740
2026-05-23 15:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.1790,,,,,0.053038,2.3360,1.5790
2026-05-23 15:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,9.1050,,,,,0.074012,9.5990,8.9320
2026-05-23 15:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0371,,,,,0.013308,1.1641,1.0284
2026-05-23 14:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,263.5100,,,,,3.2601,294.0000,253.7400
2026-05-23 14:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2280,,,,,0.012027,1.3460,1.2120
2026-05-23 14:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00555500,,,,,0.00003670,0.00589200,0.00573300
2026-05-23 14:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.240300,,,,,0.00175892,0.254500,0.245400
2026-05-23 14:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.401600,,,,,0.00919181,0.475600,0.332700
2026-05-23 14:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.086740,,,,,0.00059949,0.090970,0.087770
2026-05-23 14:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,83.0700,,,,,0.607971,88.0200,85.2600
2026-05-23 14:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.2460,,,,,0.068328,10.0310,9.3720
2026-05-23 14:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.100310,,,,,0.00085608,0.106740,0.101810
2026-05-23 14:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.105700,,,,,0.00112887,0.115800,0.108300
2026-05-23 14:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3318,,,,,0.00833698,1.3859,1.3503
2026-05-23 14:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.359120,,,,,0.00104701,0.366360,0.353560
2026-05-23 14:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7556,,,,,0.025380,2.0950,1.9238
2026-05-23 14:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2041.01,,,,,10.8291,2157.00,2103.51
2026-05-23 14:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,642.9000,,,,,3.0326,664.9500,634.4300
2026-05-23 14:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00351720,,,,,0.00003190,0.00383240,0.00351880
2026-05-23 14:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.089080,,,,,0.00070485,0.093230,0.089740
2026-05-23 14:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.1170,,,,,0.047516,2.3360,1.5790
2026-05-23 14:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,8.9980,,,,,0.068691,9.5990,8.9320
2026-05-23 14:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0163,,,,,0.012248,1.1641,1.0284
2026-05-23 13:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,260.4700,,,,,3.1960,294.0000,253.7400
2026-05-23 13:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2280,,,,,0.012883,1.3460,1.2120
2026-05-23 13:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00552400,,,,,0.00003561,0.00589200,0.00573300
2026-05-23 13:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.238500,,,,,0.00164388,0.254500,0.245400
2026-05-23 13:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.401300,,,,,0.00938850,0.475600,0.332700
2026-05-23 13:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.086690,,,,,0.00059480,0.090970,0.087770
2026-05-23 13:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,82.7200,,,,,0.588890,88.0200,85.2600
2026-05-23 13:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.2090,,,,,0.068881,10.0310,9.3720
2026-05-23 13:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.099410,,,,,0.00080246,0.106740,0.101810
2026-05-23 13:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.105000,,,,,0.00114972,0.115800,0.108300
2026-05-23 13:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3290,,,,,0.00855396,1.3859,1.3503
2026-05-23 13:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.359210,,,,,0.00115178,0.366360,0.353560
2026-05-23 13:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7622,,,,,0.025359,2.0950,1.9238
2026-05-23 13:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2035.28,,,,,10.7577,2157.00,2103.51
2026-05-23 13:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,641.8200,,,,,3.1303,664.9500,634.4300
2026-05-23 13:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00348920,,,,,0.00002979,0.00383240,0.00351880
2026-05-23 13:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.088630,,,,,0.00070918,0.093230,0.089740
2026-05-23 13:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.1170,,,,,0.048415,2.3360,1.5790
2026-05-23 13:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,8.9540,,,,,0.068622,9.5990,8.9320
2026-05-23 13:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0114,,,,,0.011699,1.1641,1.0284
2026-05-23 12:05,TAOUSDT,FLAT,1.0000,cascade_v3.1,260.3800,,,,,3.1956,294.0000,253.7400
2026-05-23 12:05,DOTUSDT,FLAT,1.0000,cascade_v3.1,1.2130,,,,,0.012301,1.3460,1.2120
2026-05-23 12:05,1000SHIBUSDT,FLAT,1.0000,cascade_v3.1,0.00551000,,,,,0.00003666,0.00589200,0.00573300
2026-05-23 12:05,ADAUSDT,FLAT,1.0000,cascade_v3.1,0.237900,,,,,0.00171832,0.254500,0.245400
2026-05-23 12:05,ONDOUSDT,FLAT,1.0000,cascade_v3.1,0.390900,,,,,0.00900109,0.475600,0.332700
2026-05-23 12:05,HBARUSDT,FLAT,1.0000,cascade_v3.1,0.085850,,,,,0.00056467,0.090970,0.087770
2026-05-23 12:05,SOLUSDT,FLAT,1.0000,cascade_v3.1,82.2000,,,,,0.573540,88.0200,85.2600
2026-05-23 12:05,LINKUSDT,FLAT,1.0000,cascade_v3.1,9.1780,,,,,0.069129,10.0310,9.3720
2026-05-23 12:05,DOGEUSDT,FLAT,1.0000,cascade_v3.1,0.099140,,,,,0.00084171,0.106740,0.101810
2026-05-23 12:05,ARBUSDT,FLAT,1.0000,cascade_v3.1,0.104900,,,,,0.00120763,0.115800,0.108300
2026-05-23 12:05,XRPUSDT,FLAT,1.0000,cascade_v3.1,1.3240,,,,,0.00883610,1.3859,1.3503
2026-05-23 12:05,TRXUSDT,FLAT,1.0000,cascade_v3.1,0.358970,,,,,0.00119502,0.366360,0.353560
2026-05-23 12:05,TONUSDT,FLAT,1.0000,cascade_v3.1,1.7552,,,,,0.026115,2.0950,1.9238
2026-05-23 12:05,ETHUSDT,FLAT,1.0000,cascade_v3.1,2030.44,,,,,10.7960,2157.00,2103.51
2026-05-23 12:05,BNBUSDT,FLAT,1.0000,cascade_v3.1,640.6400,,,,,3.2296,664.9500,634.4300
2026-05-23 12:05,1000PEPEUSDT,FLAT,1.0000,cascade_v3.1,0.00347750,,,,,0.00003009,0.00383240,0.00351880
2026-05-23 12:05,POLUSDT,FLAT,1.0000,cascade_v3.1,0.087800,,,,,0.00068250,0.093230,0.089740
2026-05-23 12:05,NEARUSDT,FLAT,1.0000,cascade_v3.1,2.0720,,,,,0.044284,2.3360,1.5790
2026-05-23 12:05,AVAXUSDT,FLAT,1.0000,cascade_v3.1,8.8790,,,,,0.068113,9.5990,8.9320
2026-05-23 12:05,SUIUSDT,FLAT,1.0000,cascade_v3.1,1.0025,,,,,0.011748,1.1641,1.0284
